rank,group,ntaxa,parent,nH2O,ZC,nC
genus,Emalynvirus,4,Siphoviridae,-0.787009,-0.110961,4.899087
genus,Tijeunavirus,1,Myoviridae,-0.782889,-0.133712,4.943899
genus,Thermotomaculum,1,Thermotomaculaceae,-0.742618,-0.226327,5.177983
genus,Oxynema,3,Microcoleaceae,-0.752371,-0.144753,4.960804
genus,Sinimarinibacterium,3,Sinobacteraceae,-0.747643,-0.131033,4.84634
genus,Rhodoligotrophos,2,Parvibaculaceae,-0.72821,-0.147549,4.840242
genus,Pseudoscardovia,3,Bifidobacteriaceae,-0.739165,-0.101194,4.784791
genus,Troedvirus,1,Autographiviridae,-0.7671,-0.10725,4.885459
genus,Rosenbergiella,1,Erwiniaceae,-0.744152,-0.157451,4.94908
genus,Dyoomikronpapillomavirus,1,Papillomaviridae,-0.817693,-0.098087,4.889688
genus,Humitalea,1,Acetobacteraceae,-0.708552,-0.145702,4.749773
genus,Polymorphum,1,Rhodobacteraceae,-0.718049,-0.14201,4.807473
genus,Naumannella,4,Propionibacteriaceae,-0.733152,-0.123528,4.794437
genus,Metallibacterium,1,Rhodanobacteraceae,-0.740555,-0.138114,4.8343
genus,Desulfobaculum,1,Desulfovibrionaceae,-0.744884,-0.139507,4.875403
genus,Haloarchaeobius,1,Halobacteriaceae,-0.759723,-0.076222,4.748443
genus,Mastigocoleus,1,Hapalosiphonaceae,-0.740914,-0.167975,5.024571
genus,Dyonupapillomavirus,2,Papillomaviridae,-0.827466,-0.099926,4.974158
genus,Sedimentitalea,4,Rhodobacteraceae,-0.711078,-0.140759,4.791849
genus,Thermosulfurimonas,3,Thermodesulfobacteriaceae,-0.714315,-0.197746,5.046651
genus,Barrientosiimonas,1,Dermacoccaceae,-0.709878,-0.113246,4.727439
genus,Quadrivirus,1,Quadriviridae,-0.769231,-0.086124,4.810056
genus,Dyoxipapillomavirus,3,Papillomaviridae,-0.811568,-0.110008,4.986019
genus,Occallatibacter,1,Acidobacteriaceae,-0.756671,-0.136942,4.87529
genus,Tunavirus,16,Drexlerviridae,-0.777353,-0.125118,4.956766
genus,Gaiella,1,Gaiellaceae,-0.703278,-0.132245,4.754515
genus,Bandavirus,6,Phenuiviridae,-0.763329,-0.144569,4.977192
genus,Divavirus,4,Betaflexiviridae,-0.813193,-0.146464,5.131144
genus,Fimbriimonas,1,Fimbriimonadaceae,-0.758002,-0.136291,4.882671
genus,Chivirus,29,Siphoviridae,-0.788029,-0.114068,4.923817
genus,Aminivibrio,1,Synergistaceae,-0.720429,-0.166402,4.882073
genus,Avihepatovirus,1,Picornaviridae,-0.798613,-0.143275,5.016809
genus,Defluviitoga,1,Petrotogaceae,-0.740491,-0.22062,5.174704
genus,Nitrosarchaeum,4,Nitrosopumilaceae,-0.699966,-0.196664,5.03189
genus,Fusibacter,5,Clostridiales Family XII. Incertae Sedis,-0.722426,-0.195363,5.04413
genus,Chitinispirillum,1,Chitinispirillaceae,-0.710939,-0.18192,5.058574
genus,Piscihepevirus,1,Hepeviridae,-0.767183,-0.133349,4.913368
genus,Enteractinococcus,3,Micrococcaceae,-0.739308,-0.127065,4.837423
genus,Aestuariibaculum,4,Flavobacteriaceae,-0.775111,-0.177814,5.088298
genus,Erskinevirus,2,Myoviridae,-0.797194,-0.133792,5.007638
genus,Extensimonas,3,Comamonadaceae,-0.733047,-0.151504,4.850614
genus,Betaguttavirus,1,Guttaviridae,-0.779098,-0.192038,5.121926
genus,Pedosphaera,1,Verrucomicrobia subdivision 3,-0.761362,-0.149804,4.919877
genus,Otariodibacter,1,Pasteurellaceae,-0.739572,-0.175958,5.019266
genus,Reyvirus,4,Siphoviridae,-0.798832,-0.102488,4.889397
genus,Marvinvirus,2,Siphoviridae,-0.812895,-0.095096,4.896142
genus,Papyrusvirus,2,Siphoviridae,-0.788212,-0.103335,4.900201
genus,Dielma,1,Erysipelotrichaceae,-0.74929,-0.181618,5.043545
genus,Socyvirus,1,Nyamiviridae,-0.749591,-0.151402,4.951754
genus,Deferrisoma,1,,-0.740167,-0.130502,4.854291
genus,Methylacidimicrobium,6,,-0.746455,-0.150077,4.938722
genus,Sinaivirus,7,Sinhaliviridae,-0.846248,-0.119826,4.99561
genus,Ochrovirga,1,Flavobacteriaceae,-0.777955,-0.182414,5.114349
genus,Oceaniovalibus,3,Rhodobacteraceae,-0.725724,-0.131105,4.823067
genus,Lindendrivevirus,1,Drexlerviridae,-0.760211,-0.120606,4.909235
genus,Marininema,3,Thermoactinomycetaceae,-0.733785,-0.16793,5.016705
genus,Compostimonas,1,Microbacteriaceae,-0.708909,-0.131463,4.737136
genus,Halopenitus,3,Halorubraceae,-0.752649,-0.081579,4.770972
genus,Roymovirus,1,Potyviridae,-0.824523,-0.130923,5.086255
genus,Candidatus Moranella,1,Enterobacteriaceae,-0.720286,-0.168121,4.976
genus,Anditalea,1,Cytophagaceae,-0.794756,-0.172017,5.096039
genus,Elunavirus,1,Autographiviridae,-0.757294,-0.112153,4.881893
genus,Loessnervirus,2,Chaseviridae,-0.773248,-0.129447,4.932425
genus,Gamaleyavirus,9,Podoviridae,-0.758794,-0.132008,4.935761
genus,Rivicola,1,Neisseriaceae,-0.741489,-0.138507,4.848934
genus,Morococcus,1,Neisseriaceae,-0.748796,-0.154555,4.942095
genus,Prolinoborus,1,Neisseriaceae,-0.73276,-0.158268,4.965606
genus,Charlievirus,11,Siphoviridae,-0.771801,-0.082808,4.762694
genus,Lamprobacter,1,Chromatiaceae,-0.738012,-0.132356,4.874919
genus,Schmidvirus,4,Podoviridae,-0.724435,-0.165545,5.121573
genus,Candidatus Gullanella,1,Enterobacteriaceae,-0.718648,-0.191958,5.06602
genus,Polymorphobacter,5,Sphingosinicellaceae,-0.711217,-0.140775,4.760728
genus,Bailinhaonella,1,Streptosporangiaceae,-0.720787,-0.122613,4.7397
genus,Thermocatellispora,1,Streptosporangiaceae,-0.722941,-0.122954,4.744907
genus,Porticoccus,1,Porticoccaceae,-0.741406,-0.153325,4.936513
genus,Saphexavirus,6,Siphoviridae,-0.773345,-0.14628,5.050825
genus,Halohasta,1,Halorubraceae,-0.747383,-0.088561,4.791372
genus,Patiencevirus,1,Siphoviridae,-0.784615,-0.106579,4.931953
genus,Bignuzvirus,1,Siphoviridae,-0.770998,-0.084847,4.778067
genus,Mosavirus,2,Picornaviridae,-0.792685,-0.148468,4.985789
genus,Catalinimonas,1,Catalimonadaceae,-0.810744,-0.142682,5.026323
genus,Centapoxvirus,3,Poxviridae,-0.790592,-0.18696,5.214747
genus,Thiolapillus,1,,-0.756722,-0.142938,4.943496
genus,Fishburnevirus,18,Siphoviridae,-0.772577,-0.080756,4.769879
genus,Fontimonas,1,Sinobacteraceae,-0.743716,-0.140623,4.874926
genus,Agitococcus,1,Moraxellaceae,-0.746884,-0.159469,4.96582
genus,Seleniivibrio,1,Deferribacteraceae,-0.72979,-0.176971,4.978679
genus,Candidatus Nitrosotalea,7,,-0.708407,-0.1852,4.997238
genus,Pseudarcicella,1,Cytophagaceae,-0.777289,-0.178666,5.075337
genus,Redivirus,5,Siphoviridae,-0.769839,-0.084855,4.769763
genus,Methanomassiliicoccus,2,Methanomassiliicoccaceae,-0.718592,-0.163265,4.913015
genus,Dyomupapillomavirus,2,Papillomaviridae,-0.791792,-0.132164,5.031048
genus,Aquiluna,4,Microbacteriaceae,-0.695686,-0.167884,4.869878
genus,Hydrogenispora,1,,-0.741086,-0.181538,4.997109
genus,Limimonas,1,Rhodospirillaceae,-0.730608,-0.105095,4.763625
genus,Sinomicrobium,5,Flavobacteriaceae,-0.791482,-0.161411,5.070898
genus,Persicobacter,2,Persicobacteraceae,-0.811874,-0.162282,5.10363
genus,Actibacterium,10,Rhodobacteraceae,-0.736531,-0.140952,4.824654
genus,Gelderlandvirus,5,Myoviridae,-0.79569,-0.146354,5.073503
genus,Thermoactinospora,1,Streptosporangiaceae,-0.725136,-0.130414,4.785372
genus,Bongovirus,3,Siphoviridae,-0.803692,-0.100553,4.898272
genus,Seoulvirus,1,Myoviridae,-0.796414,-0.13878,5.026723
genus,Limestonevirus,2,Ackermannviridae,-0.791601,-0.137218,5.02333
genus,Blunervirus,2,Kitaviridae,-0.803681,-0.157085,5.089574
genus,Webervirus,34,Drexlerviridae,-0.790113,-0.117682,4.934503
genus,Texcoconibacillus,1,Bacillaceae,-0.759866,-0.158815,5.028859
genus,Fonticella,1,Clostridiaceae,-0.706797,-0.205097,5.068651
genus,Flexivirga,5,Dermacoccaceae,-0.716453,-0.127798,4.751486
genus,Coprobacter,4,Barnesiellaceae,-0.794151,-0.141541,5.006418
genus,Bifseptvirus,2,Autographiviridae,-0.767932,-0.107599,4.852321
genus,Getseptimavirus,2,Siphoviridae,-0.771365,-0.113254,4.890657
genus,Agriterribacter,1,Chitinophagaceae,-0.7866,-0.175235,5.067278
genus,Vicialiavirus,1,Inoviridae,-0.800827,-0.156871,5.023268
genus,Paenirhodobacter,2,Rhodobacteraceae,-0.720604,-0.144811,4.7946
genus,Posavirus,3,,-0.828222,-0.147572,5.036251
genus,Rerduovirus,5,Siphoviridae,-0.79009,-0.103657,4.879433
genus,Flaviflexus,9,Actinomycetaceae,-0.713174,-0.131018,4.788789
genus,Nonanavirus,2,Siphoviridae,-0.791625,-0.121363,4.955509
genus,Krylovvirus,1,Podoviridae,-0.783542,-0.114047,4.918716
genus,Certrevirus,5,Myoviridae,-0.807014,-0.130757,5.007256
genus,Enorma,10,Coriobacteriaceae,-0.744689,-0.123437,4.816384
genus,Cruoricaptor,1,Weeksellaceae,-0.779091,-0.170788,5.085152
genus,Limnoraphis,1,Oscillatoriaceae,-0.753365,-0.163607,5.02494
genus,Kappaarterivirus,1,Arteriviridae,-0.784955,-0.169924,4.925545
genus,Anaerosphaera,5,Peptoniphilaceae,-0.691061,-0.211878,5.077535
genus,Cucumibacter,1,Devosiaceae,-0.733954,-0.14071,4.83071
genus,Jongsikchunia,1,Gordoniaceae,-0.714251,-0.122574,4.740843
genus,Fodinicurvata,3,Rhodospirillaceae,-0.732326,-0.133495,4.864705
genus,Phreatobacter,5,,-0.709033,-0.150707,4.802728
genus,Ponticaulis,1,Hyphomonadaceae,-0.751787,-0.126806,4.8577
genus,Tepidimicrobium,1,Tissierellaceae,-0.702119,-0.215901,5.10663
genus,Pseudorhizobium,4,Rhizobiaceae,-0.723402,-0.148077,4.838265
genus,Polycladomyces,3,Thermoactinomycetaceae,-0.736162,-0.168525,5.007359
genus,Bequatrovirus,8,Herelleviridae,-0.785342,-0.14921,5.094426
genus,Tsarbombavirus,3,Herelleviridae,-0.771241,-0.150063,5.060994
genus,Bovismacovirus,3,Smacoviridae,-0.837472,-0.099955,5.024831
genus,Popoffvirus,1,Myoviridae,-0.767264,-0.114869,4.857228
genus,Betanudivirus,1,Nudiviridae,-0.757736,-0.098057,4.928986
genus,Oceanivirga,3,Leptotrichiaceae,-0.696095,-0.228933,5.191456
genus,Kilunavirus,1,Siphoviridae,-0.757658,-0.12436,4.855654
genus,Chromatocurvus,1,Halieaceae,-0.752721,-0.121669,4.851425
genus,Ahduovirus,1,Siphoviridae,-0.774814,-0.111021,4.892935
genus,Perisivirus,2,Podoviridae,-0.768828,-0.100795,4.857931
genus,Marinicauda,4,Maricaulaceae,-0.733739,-0.118422,4.803792
genus,Melioribacter,1,Melioribacteraceae,-0.766638,-0.195256,5.128704
genus,Ornatilinea,1,Anaerolineaceae,-0.752099,-0.166854,4.964191
genus,Aurunvirus,1,Myoviridae,-0.77727,-0.112076,4.903941
genus,Sediminihabitans,1,Cellulomonadaceae,-0.699126,-0.112972,4.66317
genus,Aerosvirus,3,Autographiviridae,-0.773124,-0.112738,4.900012
genus,Mimasvirus,2,Myoviridae,-0.815829,-0.133921,5.08175
genus,Guelphvirus,2,Drexlerviridae,-0.76463,-0.126124,4.931314
genus,Ermolevavirus,2,Autographiviridae,-0.766028,-0.106268,4.861124
genus,Allonocardiopsis,1,,-0.725872,-0.109881,4.71487
genus,Alcyoneusvirus,2,Myoviridae,-0.807691,-0.128725,5.050043
genus,Koutsourovirus,1,Autographiviridae,-0.761162,-0.112923,4.869782
genus,Rogunavirus,8,Drexlerviridae,-0.764761,-0.120466,4.904733
genus,Geminisphaera,1,Opitutaceae,-0.759254,-0.13471,4.875629
genus,Fusicatenibacter,2,Lachnospiraceae,-0.77491,-0.161042,5.03574
genus,Dicipivirus,2,Picornaviridae,-0.795768,-0.154168,4.962075
genus,Vipunavirus,1,Demerecviridae,-0.775496,-0.14487,5.033234
genus,Kaohsiungvirus,3,Autographiviridae,-0.791808,-0.119311,4.998204
genus,Dissulfuribacter,1,,-0.723609,-0.197274,5.052331
genus,Betapleolipovirus,8,Pleolipoviridae,-0.786104,-0.066026,4.807122
genus,Alphaspiravirus,1,Spiraviridae,-0.731668,-0.204455,5.146216
genus,Pontimonas,1,Microbacteriaceae,-0.717792,-0.137319,4.801262
genus,Murdochiella,3,Peptoniphilaceae,-0.743415,-0.159859,4.991808
genus,Euryhalocaulis,1,Maricaulaceae,-0.750687,-0.115615,4.806771
genus,Mardecavirus,2,Siphoviridae,-0.789368,-0.125872,4.993522
genus,Limdunavirus,6,Siphoviridae,-0.769435,-0.149783,5.00779
genus,Schmittlotzvirus,1,Myoviridae,-0.782897,-0.123466,4.928447
genus,Diaminobutyricimonas,4,Microbacteriaceae,-0.70774,-0.140172,4.775166
genus,Homoserinimonas,2,Microbacteriaceae,-0.705273,-0.140485,4.763028
genus,Dyoupsilonpapillomavirus,1,Papillomaviridae,-0.813815,-0.104333,4.997663
genus,Dyochipapillomavirus,1,Papillomaviridae,-0.828857,-0.084874,4.907441
genus,Treisetapapillomavirus,1,Papillomaviridae,-0.794634,-0.112849,4.962751
genus,Richelia,2,Nostocaceae,-0.738756,-0.177342,5.018658
genus,Imtechella,1,Flavobacteriaceae,-0.776654,-0.18258,5.101994
genus,Melaminivora,4,Comamonadaceae,-0.72794,-0.139242,4.822522
genus,Carboxylicivirga,7,Marinilabiliaceae,-0.777538,-0.169848,5.068998
genus,Pseudomaricurvus,4,Cellvibrionaceae,-0.735911,-0.137726,4.884192
genus,Thiodictyon,1,Chromatiaceae,-0.741758,-0.13466,4.846459
genus,Draconibacterium,6,Prolixibacteraceae,-0.775606,-0.175073,5.074354
genus,Tangfeifania,1,Prolixibacteraceae,-0.798317,-0.170428,5.107403
genus,Inhavirus,2,Siphoviridae,-0.777526,-0.151886,5.08
genus,Simpcentumvirus,1,Myoviridae,-0.741446,-0.096194,4.784081
genus,Cryocola,1,Microbacteriaceae,-0.70943,-0.13528,4.75319
genus,Vulcaniibacterium,3,Xanthomonadaceae,-0.748663,-0.124283,4.82457
genus,Negevirus,8,,-0.828046,-0.162876,5.146038
genus,Catenovulum,6,Alteromonadaceae,-0.758294,-0.154852,4.983858
genus,Nacovirus,1,Caliciviridae,-0.762166,-0.131085,4.818399
genus,Bavovirus,1,Caliciviridae,-0.777846,-0.113523,4.783846
genus,Conyzicola,3,Microbacteriaceae,-0.690069,-0.146745,4.762547
genus,Lihuaxuella,1,Thermoactinomycetaceae,-0.749744,-0.17928,5.045812
genus,Deltainfluenzavirus,1,Orthomyxoviridae,-0.739186,-0.14652,4.982742
genus,Homburgvirus,5,Siphoviridae,-0.773846,-0.145549,5.04663
genus,Cornellvirus,2,Siphoviridae,-0.762738,-0.108293,4.867726
genus,Ithacavirus,5,Podoviridae,-0.745788,-0.141311,4.956827
genus,Stockinghallvirus,2,Myoviridae,-0.736384,-0.131572,4.916518
genus,Nipunavirus,2,Siphoviridae,-0.77848,-0.114328,4.898886
genus,Abidjanvirus,4,Siphoviridae,-0.800758,-0.110367,4.945762
genus,Pamexvirus,4,Siphoviridae,-0.779066,-0.098475,4.860794
genus,Nickievirus,3,Siphoviridae,-0.744228,-0.124282,4.900692
genus,Methyloligella,3,Hyphomicrobiaceae,-0.732091,-0.140255,4.854895
genus,Thiovulum,1,Thiovulaceae,-0.681452,-0.185675,5.040455
genus,Arenitalea,1,Flavobacteriaceae,-0.770129,-0.179916,5.085837
genus,Hazenella,4,Thermoactinomycetaceae,-0.752446,-0.181376,5.070817
genus,Endobacter,1,Acetobacteraceae,-0.721041,-0.130286,4.75252
genus,Luteivirga,1,,-0.811465,-0.083388,4.888535
genus,Aureivirga,3,Flavobacteriaceae,-0.762156,-0.189487,5.13483
genus,Mesotoga,14,Kosmotogaceae,-0.737708,-0.19167,5.044836
genus,Defluviitalea,3,Defluviitaleaceae,-0.701243,-0.214482,5.110832
genus,Vallitalea,4,Vallitaleaceae,-0.73469,-0.198042,5.05844
genus,Desulfatitalea,2,Desulfobacteraceae,-0.771749,-0.147477,5.01725
genus,Gloeomargarita,1,Gloeomargaritaceae,-0.761631,-0.162634,4.983899
genus,Ferriphaselus,3,Gallionellaceae,-0.727793,-0.152367,4.877506
genus,Klementvirus,1,Siphoviridae,-0.758361,-0.101436,4.824581
genus,Oceanicella,2,Rhodobacteraceae,-0.727883,-0.128446,4.762047
genus,Gilliamella,41,Orbaceae,-0.744625,-0.186502,5.049401
genus,Snodgrassella,20,Neisseriaceae,-0.757545,-0.160485,4.982107
genus,Niveibacterium,5,Rhodocyclaceae,-0.731517,-0.144214,4.84599
genus,Aliifodinibius,6,Balneolaceae,-0.782395,-0.143774,5.027387
genus,Derbicusvirus,4,Myoviridae,-0.789834,-0.135814,5.005275
genus,Sunshinevirus,1,Sunviridae,-0.700594,-0.184383,5.073038
genus,Dyotaupapillomavirus,1,Papillomaviridae,-0.791234,-0.100427,4.959942
genus,Mischivirus,4,Picornaviridae,-0.841993,-0.136632,4.996325
genus,Treisiotapapillomavirus,1,Papillomaviridae,-0.808372,-0.117115,4.98804
genus,Wenyingzhuangia,5,Flavobacteriaceae,-0.766114,-0.184667,5.102006
genus,Rubrivirga,3,Rubricoccaceae,-0.730816,-0.110128,4.761526
genus,Mangrovimonas,9,Flavobacteriaceae,-0.776276,-0.178603,5.083014
genus,Ciceribacter,7,Rhizobiaceae,-0.723396,-0.149638,4.849282
genus,Salinirussus,1,Halobacteriaceae,-0.75308,-0.079182,4.737024
genus,Thermogladius,1,Desulfurococcaceae,-0.705822,-0.212845,5.036514
genus,Silviavirus,4,Herelleviridae,-0.764055,-0.157296,5.137507
genus,Litorilinea,1,Caldilineaceae,-0.778687,-0.149202,4.940676
genus,Wifcevirus,4,Myoviridae,-0.766453,-0.130758,4.940414
genus,Viunavirus,6,Myoviridae,-0.796272,-0.135087,5.023604
genus,Picardvirus,2,Siphoviridae,-0.734229,-0.066748,4.69483
genus,Agatevirus,4,Herelleviridae,-0.775454,-0.134674,5.045014
genus,Shapirovirus,4,Siphoviridae,-0.789387,-0.112045,4.883667
genus,Myunavirus,1,Demerecviridae,-0.745472,-0.144976,4.95667
genus,Efquatrovirus,14,Siphoviridae,-0.767047,-0.15751,5.082551
genus,Jatrophihabitans,2,Jatrophihabitantaceae,-0.704151,-0.119196,4.702083
genus,Puniceibacterium,6,Rhodobacteraceae,-0.72999,-0.142357,4.807187
genus,Pienvirus,1,Autographiviridae,-0.785496,-0.11241,4.930153
genus,Haartmanvirus,1,Demerecviridae,-0.762456,-0.142683,4.985287
genus,Tegunavirus,2,Myoviridae,-0.784334,-0.153033,5.071373
genus,Pokrovskaiavirus,2,Autographiviridae,-0.770983,-0.117526,4.916491
genus,Nitrolancea,1,Sphaerobacteraceae,-0.742952,-0.14079,4.882353
genus,Flavivirga,4,Flavobacteriaceae,-0.767118,-0.184234,5.10214
genus,Phimunavirus,12,Autographiviridae,-0.770073,-0.1059,4.864696
genus,Colossusvirus,2,Siphoviridae,-0.798697,-0.107836,4.89848
genus,Phicbkvirus,1,Siphoviridae,-0.783367,-0.111715,4.877551
genus,Rosadnavirus,1,Caulimoviridae,-0.760475,-0.169554,5.163447
genus,Actinocrispum,1,Pseudonocardiaceae,-0.726529,-0.123305,4.770588
genus,Sinirhodobacter,5,Rhodobacteraceae,-0.720361,-0.147913,4.804247
genus,Nguyenibacter,1,Acetobacteraceae,-0.74889,-0.131551,4.820531
genus,Axomammavirus,1,Autographiviridae,-0.770806,-0.104817,4.884532
genus,Vannielia,1,Rhodobacteraceae,-0.731026,-0.139554,4.798771
genus,Lambdatorquevirus,2,Anelloviridae,-0.940615,-0.08858,5.204191
genus,Bombilactobacillus,5,Lactobacillaceae,-0.735679,-0.181724,5.027998
genus,Capulavirus,4,Geminiviridae,-0.886963,-0.099236,5.123992
genus,Phaeovibrio,1,Rhodospirillaceae,-0.719863,-0.130611,4.787119
genus,Paadamvirus,1,Autographiviridae,-0.758676,-0.124708,4.905812
genus,Cuernavacavirus,3,Autographiviridae,-0.787806,-0.107449,4.915293
genus,Kleczkowskavirus,2,Myoviridae,-0.762503,-0.126719,4.891599
genus,Vieuvirus,3,Siphoviridae,-0.758203,-0.139205,4.996041
genus,Quasibacillus,1,Bacillaceae,-0.740134,-0.180319,5.0301
genus,Limnipivirus,3,Picornaviridae,-0.797537,-0.149946,5.020697
genus,Altibacter,2,Flavobacteriaceae,-0.773391,-0.174164,5.064213
genus,Reptarenavirus,6,Arenaviridae,-0.731704,-0.176831,5.065793
genus,Pustulibacterium,1,Flavobacteriaceae,-0.788534,-0.173952,5.094497
genus,Douglaswolinvirus,1,Siphoviridae,-0.771366,-0.138527,5.013165
genus,Siccationidurans,3,Hymenobacteraceae,-0.764264,-0.148839,4.911849
genus,Cribrihabitans,1,Rhodobacteraceae,-0.739708,-0.130117,4.81925
genus,Robertkochia,4,Flavobacteriaceae,-0.779329,-0.168606,5.069109
genus,Phapecoctavirus,12,Myoviridae,-0.822372,-0.139508,5.060216
genus,Herbevirus,3,Peribunyaviridae,-0.786875,-0.196769,5.21637
genus,Ichthyenterobacterium,1,Flavobacteriaceae,-0.767284,-0.184817,5.103881
genus,Wocania,1,Flavobacteriaceae,-0.770448,-0.18407,5.106069
genus,Lunatimonas,3,Cyclobacteriaceae,-0.797843,-0.167257,5.081953
genus,Kafunavirus,3,Podoviridae,-0.76775,-0.129887,4.95173
genus,Pacificimonas,1,Sphingosinicellaceae,-0.735323,-0.120658,4.795067
genus,Gayadomonas,1,Alteromonadaceae,-0.768252,-0.155491,5.003096
genus,Gemyduguivirus,1,Genomoviridae,-0.934797,-0.062325,5.024855
genus,Gemykibivirus,19,Genomoviridae,-0.939213,-0.057075,5.039679
genus,Dyorhopapillomavirus,2,Papillomaviridae,-0.835116,-0.101056,4.970785
genus,Pseudorhodoplanes,1,,-0.724738,-0.154074,4.859293
genus,Vicosavirus,2,Podoviridae,-0.784089,-0.115827,4.916976
genus,Hydrobacter,1,Chitinophagaceae,-0.832567,-0.169325,5.127996
genus,Jedunavirus,3,Myoviridae,-0.776043,-0.114933,4.906507
genus,Camvirus,9,Siphoviridae,-0.765125,-0.10609,4.83826
genus,Metasolibacillus,1,Planococcaceae,-0.730122,-0.195167,5.051138
genus,Kappatorquevirus,2,Anelloviridae,-0.922411,-0.069734,5.160894
genus,Aurivirus,1,Malacoherpesviridae,-0.759805,-0.13845,5.035838
genus,Compostibacillus,1,Bacillaceae,-0.741409,-0.19595,5.090941
genus,Mariniradius,1,Cyclobacteriaceae,-0.788759,-0.17888,5.084736
genus,Calderihabitans,1,Thermoanaerobacteraceae,-0.710003,-0.192828,5.011868
genus,Desulfamplus,1,Desulfobacteraceae,-0.743954,-0.16904,5.010602
genus,Verticiella,1,Alcaligenaceae,-0.733533,-0.131916,4.79754
genus,Aquaticitalea,1,Flavobacteriaceae,-0.7672,-0.185035,5.103612
genus,Porphyrobacter,11,Erythrobacteraceae,-0.731402,-0.133607,4.790215
genus,Pseudohongiella,4,,-0.751503,-0.140817,4.903314
genus,Bacterioplanes,1,Oceanospirillaceae,-0.771282,-0.125614,4.923821
genus,Imhoffiella,1,Chromatiaceae,-0.739687,-0.130737,4.879611
genus,Pelagibaca,1,Rhodobacteraceae,-0.733164,-0.134846,4.810536
genus,Profundibacterium,1,Rhodobacteraceae,-0.728179,-0.122875,4.773802
genus,Mangrovibacterium,4,Prolixibacteraceae,-0.795324,-0.1615,5.064298
genus,Tidunavirus,2,Myoviridae,-0.79155,-0.133752,5.035043
genus,Garicola,1,Micrococcaceae,-0.726746,-0.112923,4.769442
genus,Tamaricihabitans,1,Pseudonocardiaceae,-0.716958,-0.120594,4.750077
genus,Candidatus Endolissoclinum,1,Rhodospirillaceae,-0.70106,-0.178781,4.941439
genus,Yokohamavirus,2,Myoviridae,-0.777621,-0.105286,4.87037
genus,Cronosvirus,2,Autographiviridae,-0.779691,-0.113335,4.915595
genus,Nafulsella,1,Cesiribacteraceae,-0.781583,-0.170339,5.074434
genus,Aurantibacter,2,Flavobacteriaceae,-0.772602,-0.178727,5.082306
genus,Glaciihabitans,3,Microbacteriaceae,-0.699544,-0.145649,4.753574
genus,Frischella,3,Orbaceae,-0.740518,-0.179155,5.061794
genus,Brevirhabdus,1,Rhodobacteraceae,-0.726987,-0.128424,4.796795
genus,Allosediminivita,1,Rhodobacteraceae,-0.737206,-0.130007,4.810476
genus,Galbitalea,2,Microbacteriaceae,-0.694384,-0.160157,4.791708
genus,Diaminobutyricibacter,1,Microbacteriaceae,-0.712743,-0.138671,4.766792
genus,Rosavirus,4,Picornaviridae,-0.835126,-0.134649,4.956623
genus,Taibaiella,7,Chitinophagaceae,-0.774626,-0.164757,5.012556
genus,Arurhavirus,2,Rhabdoviridae,-0.797882,-0.16882,5.149282
genus,Asteriusvirus,2,Myoviridae,-0.816236,-0.145678,5.110648
genus,Andromedavirus,8,Siphoviridae,-0.783638,-0.142213,5.056587
genus,Candidatus Hepatobacter,1,,-0.777576,-0.161854,5
genus,Keratinibaculum,1,Tissierellaceae,-0.70203,-0.218806,5.13294
genus,Phutvirus,1,Autographiviridae,-0.76078,-0.108113,4.863962
genus,Spelaeicoccus,1,Brevibacteriaceae,-0.715586,-0.126563,4.749774
genus,Gorillibacterium,3,Paenibacillaceae,-0.750225,-0.158793,4.997825
genus,Acidithrix,3,Acidimicrobiaceae,-0.705955,-0.159329,4.865684
genus,Shanbavirus,2,Picornaviridae,-0.829928,-0.13637,4.966747
genus,Tepidibacillus,4,Bacillaceae,-0.72192,-0.207899,5.096354
genus,Nampongvirus,1,Myoviridae,-0.75783,-0.09662,4.802823
genus,Stopavirus,1,Autographiviridae,-0.734015,-0.140191,4.972598
genus,Pelagivirus,2,Autographiviridae,-0.738097,-0.134788,4.947124
genus,Loanvirus,1,Hantaviridae,-0.747376,-0.174016,5.013886
genus,Planktomarina,1,Rhodobacteraceae,-0.73829,-0.147644,4.855418
genus,Crocodylidpoxvirus,1,Poxviridae,-0.786091,-0.123499,4.969574
genus,Nioella,4,Rhodobacteraceae,-0.732565,-0.138815,4.786921
genus,Magnetospira,1,Rhodospirillaceae,-0.738988,-0.136439,4.86058
genus,Halocynthiibacter,3,Rhodobacteraceae,-0.734216,-0.143764,4.843805
genus,Candidatus Methanomethylophilus,3,Candidatus Methanomethylophilaceae,-0.729865,-0.1366,4.888701
genus,Tawavirus,1,Autographiviridae,-0.802778,-0.117417,4.973958
genus,Swingsia,2,Acetobacteraceae,-0.738886,-0.141064,4.849275
genus,Falsochrobactrum,3,Brucellaceae,-0.717574,-0.14961,4.869847
genus,Avisivirus,4,Picornaviridae,-0.829979,-0.123848,4.970699
genus,Candidatus Nanobsidianus,1,Nanopusillaceae,-0.75,-0.197183,5.277027
genus,Luteibaculum,1,Luteibaculaceae,-0.776907,-0.169378,5.04714
genus,Youngimonas,1,Rhodobacteraceae,-0.730321,-0.142601,4.827885
genus,Methylogaea,1,Methylococcaceae,-0.753213,-0.135388,4.889968
genus,Buttersvirus,3,Siphoviridae,-0.76736,-0.084559,4.76002
genus,Siminovitchvirus,3,Herelleviridae,-0.770086,-0.138512,5.022233
